crimeDate,CRIME_NUM,location_description,day,month,year,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
2019-01-01,179,STREET,2,01,2019,30.7,28.2,1019.8,8.1,8.9,18.1,26.0,39.0,26.1,0.86,999.9,0
2019-01-02,148,STREET,3,01,2019,27.6,24.5,1022.2,7.6,5.6,15.0,22.0,34.0,26.1,0.01,999.9,0
2019-01-03,190,STREET,4,01,2019,29.2,22.9,1016.8,10.0,9.9,15.0,24.1,37.9,24.1,0.01,999.9,0
2019-01-04,166,STREET,5,01,2019,37.0,28.1,1010.1,10.0,9.1,15.0,21.0,48.0,24.3,0.0,999.9,0
2019-01-05,176,STREET,6,01,2019,38.9,32.0,1008.9,10.0,6.3,14.0,20.0,52.0,31.1,0.0,999.9,0
2019-01-06,138,STREET,7,01,2019,37.9,31.7,1020.8,10.0,8.4,13.0,999.9,52.0,30.0,0.0,999.9,0
2019-01-07,127,STREET,1,01,2019,43.6,38.7,1013.7,8.2,14.2,19.0,31.1,53.6,37.0,0.0,999.9,0
2019-01-08,135,STREET,2,01,2019,41.4,35.4,1008.4,8.2,10.9,25.1,41.0,53.1,36.0,0.44,999.9,0
2019-01-09,126,STREET,3,01,2019,23.2,11.6,1021.3,10.0,14.2,22.0,35.9,45.0,19.0,0.0,999.9,0
2019-01-10,148,STREET,4,01,2019,17.9,8.7,1029.8,10.0,6.1,11.1,999.9,25.0,14.0,0.0,999.9,0
2019-01-11,161,STREET,5,01,2019,23.4,17.4,1028.9,9.5,2.9,8.0,999.9,30.0,14.0,0.0,999.9,0
2019-01-12,143,STREET,6,01,2019,30.2,23.8,1027.0,6.8,7.3,14.0,21.0,32.0,17.1,0.0,2.0,1
2019-01-13,127,STREET,7,01,2019,29.7,24.0,1028.4,7.1,13.2,17.1,26.0,32.0,26.1,0.13,2.0,0
2019-01-14,139,STREET,1,01,2019,25.4,20.4,1028.5,9.2,6.6,11.1,17.1,30.9,23.0,0.01,1.2,0
2019-01-15,148,STREET,2,01,2019,25.5,21.8,1023.0,8.4,9.2,15.9,27.0,28.0,23.0,0.0,1.2,0
2019-01-16,149,STREET,3,01,2019,31.2,24.9,1021.7,9.0,8.9,14.0,22.0,34.0,24.1,0.0,1.2,0
2019-01-17,132,STREET,4,01,2019,30.3,24.0,1021.1,7.9,5.3,9.9,999.9,35.1,28.0,0.0,1.2,0
2019-01-18,137,STREET,5,01,2019,29.7,23.5,1020.4,9.0,7.5,14.0,18.1,35.1,27.0,0.0,999.9,0
2019-01-19,112,STREET,6,01,2019,26.4,23.3,1018.8,3.8,16.3,24.1,34.0,30.9,21.0,0.26,5.1,0
2019-01-20,110,STREET,7,01,2019,11.9,2.8,1023.6,9.0,13.5,22.0,28.9,28.0,6.1,0.02,5.1,0
2019-01-21,117,STREET,1,01,2019,9.4,0.2,1033.3,9.7,7.1,14.0,999.9,17.1,3.0,0.0,5.1,0
2019-01-22,112,STREET,2,01,2019,18.7,8.7,1025.3,7.7,10.2,14.0,25.1,32.0,3.0,0.0,3.9,0
2019-01-23,143,STREET,3,01,2019,29.5,27.9,1009.8,3.5,7.3,14.0,21.0,34.0,12.9,0.32,5.1,0
2019-01-24,115,STREET,4,01,2019,16.6,12.3,1011.3,6.8,7.4,17.1,29.9,34.0,9.0,0.08,5.1,0
2019-01-25,90,STREET,5,01,2019,1.3,-5.5,1022.3,8.6,11.0,17.1,28.0,21.9,-6.0,0.0,5.1,0
2019-01-26,125,STREET,6,01,2019,2.1,-4.7,1022.8,8.8,4.8,9.9,999.9,12.0,-7.1,0.03,5.9,0
2019-01-27,105,STREET,7,01,2019,3.8,-2.4,1019.5,8.6,5.6,9.9,999.9,12.0,-7.1,0.06,5.9,0
2019-01-28,96,STREET,1,01,2019,18.4,12.9,1007.8,4.4,8.9,15.9,22.9,34.0,-2.9,0.36,9.8,1
2019-01-29,106,STREET,2,01,2019,5.8,-0.8,1012.3,8.6,12.5,21.0,33.0,18.0,-2.0,0.17,9.1,0
2019-01-30,55,STREET,3,01,2019,-14.6,-23.8,1022.2,9.8,14.4,18.1,28.0,10.0,-23.1,0.0,7.9,0
2019-01-31,104,STREET,4,01,2019,-15.0,-23.0,1030.7,9.9,7.5,13.0,20.0,-4.0,-22.0,0.0,7.9,0
2019-02-01,156,STREET,5,02,2019,6.9,1.6,1027.5,6.3,3.2,7.0,999.9,21.0,-4.0,0.07,9.1,0
2019-02-02,172,STREET,6,02,2019,25.6,21.0,1020.8,6.8,9.0,13.0,22.9,42.1,1.9,0.02,7.1,0
2019-02-03,150,STREET,7,02,2019,42.3,40.1,1011.3,6.3,9.7,13.0,21.0,46.4,37.0,0.0,1.2,0
2019-02-04,152,STREET,1,02,2019,47.3,44.2,1007.0,7.6,9.2,14.0,24.1,51.1,37.9,0.0,3.9,0
2019-02-05,115,STREET,2,02,2019,29.5,24.3,1017.7,10.0,8.8,14.0,22.9,51.1,24.1,0.05,999.9,0
2019-02-06,124,STREET,3,02,2019,32.8,31.4,1013.9,3.7,6.8,14.0,20.0,36.0,25.0,0.31,999.9,1
2019-02-07,127,STREET,4,02,2019,35.6,34.0,1010.5,4.4,8.0,22.0,36.9,44.1,28.9,0.57,999.9,1
2019-02-08,139,STREET,5,02,2019,11.4,2.5,1026.2,8.9,18.5,25.1,41.0,28.9,3.9,0.15,999.9,0
2019-02-09,159,STREET,6,02,2019,11.8,2.2,1044.1,10.0,5.7,14.0,18.1,24.1,3.9,0.0,999.9,0
2019-02-10,138,STREET,7,02,2019,23.4,15.9,1034.4,8.6,6.8,9.9,999.9,28.0,19.9,0.0,1.2,0
2019-02-11,119,STREET,1,02,2019,28.0,25.3,1021.5,5.8,8.0,14.0,21.0,30.9,21.9,0.04,1.2,0
2019-02-12,119,STREET,2,02,2019,32.0,29.3,1009.6,3.8,11.6,19.0,33.0,34.0,26.6,0.51,1.2,0
2019-02-13,118,STREET,3,02,2019,18.5,14.6,1012.9,6.6,14.7,20.0,34.0,34.0,10.0,0.04,1.2,0
2019-02-14,140,STREET,4,02,2019,36.1,27.2,1006.3,10.0,7.4,11.1,19.0,50.0,12.0,0.01,1.2,0
2019-02-15,159,STREET,5,02,2019,22.8,15.3,1009.0,9.5,12.1,17.1,29.9,50.0,8.1,0.0,1.2,0
2019-02-16,144,STREET,6,02,2019,18.6,11.4,1019.3,10.0,6.4,12.0,999.9,32.0,9.0,0.0,999.9,0
2019-02-17,130,STREET,7,02,2019,25.3,20.4,1014.9,6.9,10.3,14.0,22.9,28.9,12.9,0.0,2.0,1
2019-02-18,131,STREET,1,02,2019,25.1,20.6,1023.8,4.9,7.9,12.0,999.9,30.9,19.9,0.25,3.1,0
2019-02-19,117,STREET,2,02,2019,21.8,12.9,1035.6,10.0,3.0,7.0,999.9,35.1,12.0,0.01,2.0,0
2019-02-20,140,STREET,3,02,2019,31.1,25.9,1020.1,6.5,10.1,15.9,22.9,37.9,28.0,0.01,1.2,0
2019-02-21,145,STREET,4,02,2019,30.9,21.3,1017.9,9.8,12.1,15.9,28.9,37.9,25.0,0.08,1.2,0
2019-02-22,134,STREET,5,02,2019,28.6,19.0,1029.0,9.2,5.4,9.9,999.9,41.0,19.0,0.0,1.2,0
2019-02-23,153,STREET,6,02,2019,35.6,29.0,1019.1,5.4,8.9,14.0,999.9,41.0,19.2,0.0,999.9,1
2019-02-24,124,STREET,7,02,2019,37.4,30.7,1000.9,7.5,17.4,28.9,47.0,53.1,21.0,0.77,999.9,1
2019-02-25,136,STREET,1,02,2019,12.3,0.5,1026.3,10.0,13.3,27.0,42.9,21.0,6.1,0.02,999.9,0
2019-02-26,133,STREET,2,02,2019,16.9,8.0,1032.7,9.0,9.3,13.0,19.0,23.0,6.1,0.0,999.9,0
2019-02-27,130,STREET,3,02,2019,24.6,17.4,1023.8,9.1,8.7,15.0,21.0,30.0,12.9,0.0,999.9,0
2019-02-28,105,STREET,4,02,2019,18.0,8.1,1024.7,10.0,5.7,14.0,20.0,27.0,10.9,0.01,999.9,0
2019-03-01,145,STREET,5,03,2019,26.7,16.0,1022.4,10.0,4.8,8.9,999.9,34.0,10.9,0.0,999.9,0
2019-03-02,157,STREET,6,03,2019,29.1,21.4,1022.5,8.7,6.9,12.0,17.1,34.0,23.0,0.0,999.9,0
2019-03-03,132,STREET,7,03,2019,22.2,10.7,1024.1,10.0,9.7,15.0,18.1,33.1,16.0,0.0,999.9,0
2019-03-04,107,STREET,1,03,2019,5.2,-6.4,1023.8,9.7,12.4,19.0,27.0,25.0,-2.9,0.0,999.9,0
2019-03-05,110,STREET,2,03,2019,11.9,0.4,1020.6,9.0,13.5,17.1,27.0,21.0,-2.9,0.0,999.9,0
2019-03-06,117,STREET,3,03,2019,16.3,3.7,1026.0,10.0,10.7,17.1,26.0,30.0,8.1,0.0,999.9,0
2019-03-07,129,STREET,4,03,2019,22.7,10.7,1027.0,10.0,7.3,14.0,22.9,30.0,9.0,0.0,999.9,0
2019-03-08,145,STREET,5,03,2019,28.0,20.3,1023.3,8.5,4.1,7.0,999.9,39.0,14.0,0.0,999.9,0
2019-03-09,140,STREET,6,03,2019,33.5,27.4,1015.4,7.3,10.5,21.0,32.1,41.0,21.0,0.0,999.9,0
2019-03-10,161,STREET,7,03,2019,36.6,32.2,1008.5,8.4,16.5,24.1,40.0,43.0,26.2,0.56,999.9,0
2019-03-11,164,STREET,1,03,2019,32.0,19.2,1026.1,10.0,10.0,18.1,27.0,41.0,27.0,0.0,999.9,0
2019-03-12,140,STREET,2,03,2019,35.2,23.5,1027.4,9.8,6.4,13.0,22.0,48.9,24.1,0.0,999.9,0
2019-03-13,139,STREET,3,03,2019,44.9,36.8,1013.4,9.2,10.5,17.1,26.0,57.9,24.3,0.32,999.9,0
2019-03-14,134,STREET,4,03,2019,55.3,48.4,999.7,9.3,15.3,29.9,48.0,62.1,39.9,0.26,999.9,0
2019-03-15,163,STREET,5,03,2019,38.0,33.0,1006.7,9.0,14.3,22.9,38.1,44.1,35.1,0.36,999.9,0
2019-03-16,147,STREET,6,03,2019,34.4,21.4,1024.4,10.0,10.1,15.9,24.1,41.0,28.0,0.0,999.9,0
2019-03-17,138,STREET,7,03,2019,34.8,21.9,1024.7,10.0,5.8,12.0,19.0,43.0,28.0,0.0,999.9,0
2019-03-18,130,STREET,1,03,2019,35.4,23.7,1027.4,9.6,6.9,12.0,999.9,43.0,27.0,0.0,999.9,0
2019-03-19,123,STREET,2,03,2019,38.7,24.0,1028.6,10.0,7.1,12.0,15.9,48.9,27.1,0.0,999.9,0
2019-03-20,150,STREET,3,03,2019,41.7,33.2,1020.4,7.9,7.1,12.0,19.0,48.9,30.2,0.01,999.9,0
2019-03-21,146,STREET,4,03,2019,39.8,34.8,1014.6,8.0,9.0,14.0,19.0,44.1,35.6,0.13,999.9,0
2019-03-22,141,STREET,5,03,2019,40.2,29.8,1017.0,10.0,10.4,18.1,21.0,46.0,34.0,0.0,999.9,0
2019-03-23,165,STREET,6,03,2019,36.5,24.9,1025.6,9.8,3.9,8.9,999.9,53.1,25.0,0.0,999.9,0
2019-03-24,154,STREET,7,03,2019,45.5,31.8,1020.7,9.6,4.2,15.9,999.9,53.1,25.2,0.0,999.9,0
2019-03-25,134,STREET,1,03,2019,36.0,25.6,1023.9,9.9,17.5,21.0,28.9,50.0,33.1,0.05,999.9,0
2019-03-26,128,STREET,2,03,2019,34.9,13.9,1030.4,10.0,5.8,13.0,999.9,48.0,23.0,0.0,999.9,0
2019-03-27,136,STREET,3,03,2019,41.8,17.3,1026.5,10.0,7.7,15.0,24.1,59.0,23.0,0.0,999.9,0
2019-03-28,146,STREET,4,03,2019,53.2,38.7,1016.8,10.0,12.1,15.9,28.0,64.9,46.9,0.01,999.9,0
2019-03-29,143,STREET,5,03,2019,46.7,32.0,1017.9,10.0,7.2,9.9,999.9,64.9,37.9,0.0,999.9,0
2019-03-30,139,STREET,6,03,2019,39.7,32.1,1012.8,9.3,10.9,20.0,25.1,57.0,34.0,0.39,999.9,0
2019-03-31,143,STREET,7,03,2019,30.7,14.6,1024.0,9.7,11.1,17.1,26.0,45.0,23.0,0.07,999.9,0
2019-04-01,143,STREET,1,04,2019,35.0,20.2,1025.7,10.0,9.3,20.0,29.9,48.9,23.0,0.0,999.9,0
2019-04-02,138,STREET,2,04,2019,44.7,30.6,1016.7,9.9,13.2,17.1,28.0,55.0,26.2,0.0,999.9,0
2019-04-03,121,STREET,3,04,2019,45.5,28.4,1021.2,10.0,9.2,15.0,24.1,57.9,37.0,0.0,999.9,0
2019-04-04,140,STREET,4,04,2019,46.0,38.1,1026.6,8.5,7.8,15.0,22.9,57.9,37.0,0.1,999.9,0
2019-04-05,178,STREET,5,04,2019,43.5,39.2,1019.9,7.2,5.2,11.1,19.0,57.0,39.0,0.15,999.9,0
2019-04-06,180,STREET,6,04,2019,51.7,44.3,1019.3,6.0,3.8,11.1,999.9,66.0,39.0,0.0,999.9,0
2019-04-07,195,STREET,7,04,2019,56.3,49.4,1013.9,9.3,6.3,17.1,34.0,66.9,39.0,0.0,999.9,0
2019-04-08,178,STREET,1,04,2019,61.2,46.7,1009.9,10.0,6.9,13.0,28.0,73.0,51.1,0.39,999.9,0
2019-04-09,147,STREET,2,04,2019,59.8,36.2,1009.7,10.0,8.9,13.0,24.1,73.0,48.0,0.0,999.9,0
2019-04-10,154,STREET,3,04,2019,40.5,30.7,1014.9,9.7,14.5,26.0,35.0,66.0,34.0,0.0,999.9,0
2019-04-11,159,STREET,4,04,2019,42.2,34.2,1008.6,10.0,17.0,20.0,32.1,55.9,34.0,0.13,999.9,0
2019-04-12,154,STREET,5,04,2019,47.9,35.4,1004.5,8.7,13.2,22.9,36.9,55.9,37.0,0.35,999.9,0
2019-04-13,153,STREET,6,04,2019,42.4,24.9,1016.8,10.0,11.0,15.9,25.1,52.0,35.1,0.07,999.9,0
2019-04-14,131,STREET,7,04,2019,36.8,29.9,1013.7,5.8,14.8,25.1,34.0,52.0,32.0,0.03,3.1,1
2019-04-15,165,STREET,1,04,2019,37.8,28.5,1014.7,8.5,7.7,12.0,22.0,52.0,30.9,0.32,2.0,0
2019-04-16,136,STREET,2,04,2019,56.0,41.8,1013.5,10.0,8.8,18.1,22.0,72.0,48.0,0.0,3.1,0
2019-04-17,152,STREET,3,04,2019,55.0,46.1,1011.5,8.5,9.0,19.0,27.0,77.0,44.1,0.0,999.9,0
2019-04-18,135,STREET,4,04,2019,58.5,50.3,1002.3,9.2,11.2,15.9,28.9,77.0,44.1,0.03,999.9,0
2019-04-19,143,STREET,5,04,2019,44.9,34.2,1009.3,10.0,20.6,28.9,40.0,64.9,41.0,0.28,999.9,0
2019-04-20,169,STREET,6,04,2019,49.5,20.7,1010.3,10.0,16.3,22.9,32.1,64.0,36.0,0.0,999.9,0
2019-04-21,147,STREET,7,04,2019,58.3,25.3,1013.4,10.0,5.9,13.0,21.0,77.0,36.0,0.0,999.9,0
2019-04-22,168,STREET,1,04,2019,68.1,42.0,1015.5,10.0,10.7,18.1,26.0,80.1,44.1,0.0,999.9,0
2019-04-23,165,STREET,2,04,2019,59.1,48.8,1013.7,9.7,10.1,17.1,25.1,80.1,48.9,0.02,999.9,0
2019-04-24,173,STREET,3,04,2019,52.7,38.4,1016.0,10.0,4.9,8.9,999.9,64.9,42.1,0.0,999.9,0
2019-04-25,175,STREET,4,04,2019,56.7,37.4,1008.9,10.0,4.1,8.9,999.9,66.9,42.1,0.0,999.9,0
2019-04-26,170,STREET,5,04,2019,55.6,38.0,1007.6,9.6,13.5,22.0,33.0,66.9,46.0,0.21,999.9,0
2019-04-27,141,STREET,6,04,2019,42.4,29.9,1013.0,7.2,8.3,21.0,999.9,63.0,32.0,0.02,2.0,1
2019-04-28,147,STREET,7,04,2019,39.1,27.2,1020.0,8.4,11.1,21.0,28.0,52.0,30.9,0.79,2.0,0
2019-04-29,146,STREET,1,04,2019,45.1,38.0,1018.7,6.9,8.3,18.1,28.0,52.0,31.1,0.54,999.9,0
2019-04-30,139,STREET,2,04,2019,44.4,42.6,1021.8,5.5,7.9,18.1,24.1,51.1,37.9,1.04,999.9,0
2019-05-01,142,STREET,3,05,2019,50.0,47.3,1014.7,6.9,8.9,14.0,22.0,57.9,39.0,2.06,999.9,0
2019-05-02,133,STREET,4,05,2019,44.3,42.4,1018.9,5.4,8.0,13.0,999.9,57.9,41.0,0.04,999.9,1
2019-05-03,172,STREET,5,05,2019,47.5,40.2,1018.9,9.5,10.2,15.9,21.0,55.0,39.9,0.61,999.9,0
2019-05-04,145,STREET,6,05,2019,49.5,38.1,1016.5,10.0,5.9,11.1,999.9,63.0,37.9,0.01,999.9,0
2019-05-05,191,STREET,7,05,2019,58.3,40.8,1012.0,10.0,5.0,11.1,17.1,73.0,37.9,0.0,999.9,0
2019-05-06,156,STREET,1,05,2019,59.3,47.7,1013.8,10.0,7.2,17.1,999.9,73.0,46.0,0.0,999.9,0
2019-05-07,123,STREET,2,05,2019,46.4,40.0,1022.1,9.4,12.0,17.1,25.1,50.0,44.1,0.47,999.9,0
2019-05-08,162,STREET,3,05,2019,50.1,38.7,1019.5,10.0,11.5,15.0,21.0,66.0,43.0,0.06,999.9,0
2019-05-09,147,STREET,4,05,2019,61.3,55.5,1007.2,7.4,9.8,19.0,28.0,68.0,46.0,1.05,999.9,0
2019-05-10,140,STREET,5,05,2019,49.6,38.2,1017.6,10.0,8.8,13.0,19.0,66.9,44.1,0.79,999.9,0
2019-05-11,156,STREET,6,05,2019,47.6,36.5,1020.2,9.9,6.4,9.9,999.9,57.9,44.1,0.0,999.9,0
2019-05-12,155,STREET,7,05,2019,46.2,37.5,1012.6,10.0,10.1,14.0,19.0,53.1,42.1,0.12,999.9,0
2019-05-13,181,STREET,1,05,2019,49.7,37.7,1012.1,9.9,7.5,12.0,999.9,61.0,42.1,0.05,999.9,0
2019-05-14,149,STREET,2,05,2019,54.3,37.1,1016.2,10.0,3.7,11.1,999.9,71.1,41.0,0.0,999.9,0
2019-05-15,164,STREET,3,05,2019,62.3,42.5,1014.3,10.0,4.6,11.1,999.9,75.0,41.0,0.0,999.9,0
2019-05-16,164,STREET,4,05,2019,66.3,54.8,1009.7,9.7,8.1,15.0,26.0,77.0,50.0,0.0,999.9,0
2019-05-17,163,STREET,5,05,2019,57.9,50.0,1009.6,9.9,9.0,22.0,31.1,77.0,46.0,0.45,999.9,0
2019-05-18,174,STREET,6,05,2019,55.7,47.4,1010.8,9.5,8.0,14.0,21.0,80.1,44.1,0.05,999.9,0
2019-05-19,184,STREET,7,05,2019,62.7,56.2,1003.6,8.3,10.7,22.0,36.9,80.1,44.1,0.48,999.9,0
2019-05-20,176,STREET,1,05,2019,53.3,43.1,1013.8,10.0,10.9,15.9,28.0,73.9,46.0,0.07,999.9,0
2019-05-21,118,STREET,2,05,2019,48.5,39.3,1019.6,9.5,10.5,20.0,31.1,57.0,45.0,0.01,999.9,0
2019-05-22,158,STREET,3,05,2019,61.4,50.1,1011.1,9.2,12.9,21.0,32.1,82.0,50.0,0.85,999.9,0
2019-05-23,176,STREET,4,05,2019,70.1,55.4,1013.7,9.6,12.1,20.0,28.0,82.0,48.9,0.14,999.9,0
2019-05-24,196,STREET,5,05,2019,62.3,51.8,1017.5,9.5,6.5,13.0,19.0,73.9,54.0,0.23,999.9,0
2019-05-25,213,STREET,6,05,2019,73.6,62.7,1012.0,10.0,9.4,15.9,28.9,81.0,54.0,0.03,999.9,0
2019-05-26,209,STREET,7,05,2019,70.0,57.6,1015.3,10.0,5.5,12.0,999.9,81.0,63.0,0.0,999.9,0
2019-05-27,171,STREET,1,05,2019,61.2,51.4,1015.3,8.9,6.1,21.0,31.1,73.9,53.1,0.0,999.9,0
2019-05-28,150,STREET,2,05,2019,64.5,60.1,1005.8,9.6,7.8,29.9,39.0,73.0,53.1,1.92,999.9,0
2019-05-29,144,STREET,3,05,2019,59.5,54.6,1007.6,8.2,7.0,18.1,26.0,75.0,52.0,0.7,999.9,0
2019-05-30,161,STREET,4,05,2019,66.0,57.0,1007.2,9.6,6.2,14.0,20.0,78.1,52.0,0.22,999.9,0
2019-05-31,179,STREET,5,05,2019,70.5,57.9,1009.9,10.0,6.5,15.0,21.0,81.0,60.1,0.0,999.9,0
2019-06-01,187,STREET,6,06,2019,71.0,60.3,1008.0,10.0,8.8,21.0,34.0,81.0,61.0,0.0,999.9,0
2019-06-02,171,STREET,7,06,2019,60.1,46.6,1011.9,9.9,7.3,13.0,18.1,80.1,52.0,0.0,999.9,0
2019-06-03,152,STREET,1,06,2019,57.8,38.2,1018.4,10.0,7.6,11.1,999.9,70.0,48.9,0.0,999.9,0
2019-06-04,162,STREET,2,06,2019,64.2,49.1,1015.0,9.6,8.4,17.1,22.9,82.0,48.9,0.0,999.9,0
2019-06-05,175,STREET,3,06,2019,74.4,63.8,1006.4,9.9,7.7,18.1,29.9,82.9,55.9,0.58,999.9,0
2019-06-06,143,STREET,4,06,2019,65.5,58.6,1011.2,7.9,6.4,13.0,999.9,82.9,57.0,0.29,999.9,0
2019-06-07,177,STREET,5,06,2019,66.2,57.0,1013.9,9.2,7.2,13.0,18.1,78.1,55.0,0.0,999.9,1
2019-06-08,213,STREET,6,06,2019,67.0,52.3,1015.1,10.0,8.6,13.0,22.0,78.1,55.0,0.0,999.9,0
2019-06-09,206,STREET,7,06,2019,68.8,57.7,1013.9,9.6,6.5,8.9,999.9,75.9,57.0,0.0,999.9,0
2019-06-10,167,STREET,1,06,2019,66.7,52.8,1016.8,9.1,11.4,19.0,28.9,75.0,60.1,0.0,999.9,0
2019-06-11,178,STREET,2,06,2019,68.8,43.8,1020.3,10.0,6.5,12.0,17.1,82.0,57.0,0.0,999.9,0
2019-06-12,145,STREET,3,06,2019,67.4,48.1,1013.2,9.7,8.3,18.1,27.0,82.0,57.0,0.0,999.9,0
2019-06-13,162,STREET,4,06,2019,57.9,47.6,1011.1,9.7,12.6,19.0,28.0,71.1,51.1,0.8,999.9,0
2019-06-14,171,STREET,5,06,2019,64.8,43.6,1014.9,10.0,10.9,21.0,35.0,80.1,51.1,0.05,999.9,0
2019-06-15,194,STREET,6,06,2019,66.5,56.9,1009.0,9.5,10.0,21.0,35.9,80.1,52.0,0.05,999.9,0
2019-06-16,176,STREET,7,06,2019,57.0,55.0,1009.4,4.7,7.1,13.0,999.9,70.0,54.0,0.09,999.9,0
2019-06-17,160,STREET,1,06,2019,59.0,52.6,1014.7,9.8,7.8,13.0,999.9,66.9,54.0,0.07,999.9,0
2019-06-18,154,STREET,2,06,2019,63.9,55.9,1014.0,7.3,3.7,7.0,999.9,78.1,54.0,0.0,999.9,1
2019-06-19,183,STREET,3,06,2019,66.6,56.3,1008.6,9.5,5.8,13.0,999.9,78.1,54.0,0.0,999.9,0
2019-06-20,138,STREET,4,06,2019,60.0,56.4,1005.4,8.2,11.0,15.9,999.9,69.1,55.4,0.42,999.9,0
2019-06-21,177,STREET,5,06,2019,62.8,48.8,1014.4,10.0,5.4,12.0,999.9,72.0,52.0,0.04,999.9,0
2019-06-22,215,STREET,6,06,2019,66.5,52.9,1015.8,10.0,8.8,18.1,26.0,79.0,52.0,0.0,999.9,0
2019-06-23,212,STREET,7,06,2019,73.1,62.8,1012.8,9.7,9.2,14.0,25.1,81.0,57.9,0.03,999.9,0
2019-06-24,176,STREET,1,06,2019,71.3,67.1,1003.6,9.3,7.6,17.1,33.0,81.0,63.0,0.35,999.9,0
2019-06-25,164,STREET,2,06,2019,72.0,59.1,1008.5,10.0,10.4,22.0,42.0,84.9,62.1,0.17,999.9,0
2019-06-26,169,STREET,3,06,2019,78.2,60.6,1014.8,10.0,5.4,11.1,999.9,89.1,62.1,0.14,999.9,0
2019-06-27,165,STREET,4,06,2019,77.2,65.5,1019.3,9.9,5.5,19.0,31.1,89.1,68.0,0.15,999.9,0
2019-06-28,216,STREET,5,06,2019,75.7,66.0,1019.2,10.0,8.0,22.9,29.9,90.0,68.0,0.02,999.9,0
2019-06-29,192,STREET,6,06,2019,78.4,66.9,1018.1,10.0,4.3,9.9,999.9,90.0,69.1,0.01,999.9,0
2019-06-30,197,STREET,7,06,2019,77.7,65.1,1016.6,10.0,4.7,39.0,52.1,91.0,69.1,0.0,999.9,0
2019-07-01,195,STREET,1,07,2019,77.1,67.5,1015.0,10.0,6.1,12.0,21.0,91.0,69.1,0.2,999.9,0
2019-07-02,163,STREET,2,07,2019,83.9,70.0,1011.7,10.0,7.4,20.0,25.1,91.9,69.1,0.0,999.9,0
2019-07-03,169,STREET,3,07,2019,77.6,68.7,1011.6,9.7,6.3,15.0,21.0,91.9,69.1,0.42,999.9,0
2019-07-04,205,STREET,4,07,2019,78.1,67.7,1013.1,9.8,7.1,13.0,18.1,91.0,69.1,0.41,999.9,0
2019-07-05,204,STREET,5,07,2019,81.4,69.1,1014.4,9.7,6.6,11.1,34.0,91.0,70.0,0.0,999.9,0
2019-07-06,189,STREET,6,07,2019,77.7,68.5,1015.0,9.8,8.0,20.0,27.0,91.0,72.0,0.47,999.9,0
2019-07-07,174,STREET,7,07,2019,70.2,58.1,1016.7,10.0,13.0,19.0,20.0,82.9,64.9,0.0,999.9,0
2019-07-08,193,STREET,1,07,2019,70.8,53.2,1017.3,10.0,7.0,14.0,999.9,82.9,60.1,0.0,999.9,0
2019-07-09,165,STREET,2,07,2019,74.2,57.5,1016.0,10.0,5.4,11.1,20.0,88.0,60.1,0.0,999.9,0
2019-07-10,188,STREET,3,07,2019,83.4,66.1,1012.2,10.0,8.9,15.0,22.0,93.9,61.0,0.01,999.9,0
2019-07-11,156,STREET,4,07,2019,77.5,61.6,1012.0,10.0,7.4,12.0,19.0,93.9,70.0,0.0,999.9,0
2019-07-12,166,STREET,5,07,2019,71.8,55.7,1014.5,10.0,5.2,9.9,15.0,87.1,59.0,0.0,999.9,0
2019-07-13,217,STREET,6,07,2019,81.9,63.2,1013.9,10.0,8.0,13.0,20.0,93.9,59.0,0.0,999.9,0
2019-07-14,202,STREET,7,07,2019,79.4,62.5,1018.1,10.0,7.0,13.0,999.9,93.9,70.0,0.0,999.9,0
2019-07-15,172,STREET,1,07,2019,81.0,65.1,1016.8,10.0,8.7,17.1,28.9,91.9,70.0,0.0,999.9,0
2019-07-16,175,STREET,2,07,2019,77.2,67.3,1013.2,9.7,6.9,13.0,22.0,91.9,71.1,0.0,999.9,0
2019-07-17,161,STREET,3,07,2019,80.5,70.7,1011.6,9.7,4.3,12.0,35.9,91.9,71.1,0.05,999.9,0
2019-07-18,173,STREET,4,07,2019,77.4,71.2,1010.0,8.6,7.7,20.0,29.9,91.9,71.1,0.47,999.9,0
2019-07-19,184,STREET,5,07,2019,85.5,75.7,1008.5,10.0,9.6,13.0,20.0,93.0,73.9,1.36,999.9,0
2019-07-20,207,STREET,6,07,2019,85.0,73.7,1009.9,10.0,11.2,25.1,32.1,95.0,73.0,0.02,999.9,0
2019-07-21,175,STREET,7,07,2019,73.6,66.4,1012.5,9.5,10.0,18.1,22.9,78.1,68.0,0.79,999.9,0
2019-07-22,167,STREET,1,07,2019,70.3,54.2,1016.3,10.0,12.6,18.1,28.0,79.0,64.9,0.03,999.9,0
2019-07-23,177,STREET,2,07,2019,69.9,54.3,1018.6,10.0,6.5,12.0,19.0,80.1,62.1,0.0,999.9,0
2019-07-24,171,STREET,3,07,2019,71.2,53.3,1020.3,10.0,4.6,8.9,15.9,81.0,62.1,0.0,999.9,0
2019-07-25,167,STREET,4,07,2019,73.3,51.3,1021.2,10.0,4.0,8.0,999.9,84.9,62.1,0.0,999.9,0
2019-07-26,200,STREET,5,07,2019,75.6,59.0,1021.3,10.0,7.3,13.0,19.0,84.9,63.0,0.0,999.9,0
