crimeDate,CRIME_NUM,location_description,day,month,year
2020-05-23,9,RESIDENCE - YARD (FRONT / BACK),6,05,2020
2020-05-23,86,APARTMENT,6,05,2020
2020-05-23,11,GAS STATION,6,05,2020
2020-05-23,15,GROCERY FOOD STORE,6,05,2020
2020-05-23,8,RESTAURANT,6,05,2020
2020-05-23,4,WAREHOUSE,6,05,2020
2020-05-23,1,TAXICAB,6,05,2020
2020-05-23,8,VEHICLE NON-COMMERCIAL,6,05,2020
2020-05-23,6,DEPARTMENT STORE,6,05,2020
2020-05-23,17,ALLEY,6,05,2020
2020-05-23,1,CTA BUS STOP,6,05,2020
2020-05-23,12,OTHER (SPECIFY),6,05,2020
2020-05-23,3,CTA TRAIN,6,05,2020
2020-05-23,13,PARKING LOT / GARAGE (NON RESIDENTIAL),6,05,2020
2020-05-23,3,COMMERCIAL / BUSINESS OFFICE,6,05,2020
2020-05-23,2,DRIVEWAY - RESIDENTIAL,6,05,2020
2020-05-23,1,DAY CARE CENTER,6,05,2020
2020-05-23,2,VACANT LOT / LAND,6,05,2020
2020-05-23,2,CHA APARTMENT,6,05,2020
2020-05-23,1,CHA PARKING LOT / GROUNDS,6,05,2020
2020-05-23,7,RESIDENCE - PORCH / HALLWAY,6,05,2020
2020-05-23,1,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,6,05,2020
2020-05-23,2,HOSPITAL BUILDING / GROUNDS,6,05,2020
2020-05-23,2,PARK PROPERTY,6,05,2020
2020-05-23,1,CTA PARKING LOT / GARAGE / OTHER PROPERTY,6,05,2020
2020-05-23,3,,6,05,2020
2020-05-23,1,SCHOOL - PRIVATE BUILDING,6,05,2020
2020-05-23,1,CLEANING STORE,6,05,2020
2020-05-23,2,TAVERN / LIQUOR STORE,6,05,2020
2020-05-23,3,HOTEL / MOTEL,6,05,2020
2020-05-23,1,PORCH,6,05,2020
2020-05-23,1,NURSING / RETIREMENT HOME,6,05,2020
2020-05-23,1,BANK,6,05,2020
2020-05-23,1,POLICE FACILITY / VEHICLE PARKING LOT,6,05,2020
2020-05-23,1,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,6,05,2020
2020-05-23,1,CTA PLATFORM,6,05,2020
2020-05-23,1,AUTO / BOAT / RV DEALERSHIP,6,05,2020
2020-05-23,1,ATM (AUTOMATIC TELLER MACHINE),6,05,2020
2020-05-23,1,PAWN SHOP,6,05,2020
2020-05-24,1,ATM (AUTOMATIC TELLER MACHINE),7,05,2020
2020-05-24,172,STREET,7,05,2020
2020-05-24,80,APARTMENT,7,05,2020
2020-05-24,52,SIDEWALK,7,05,2020
2020-05-24,3,HOTEL / MOTEL,7,05,2020
2020-05-24,9,RESIDENCE - GARAGE,7,05,2020
2020-05-24,20,ALLEY,7,05,2020
2020-05-24,2,PARK PROPERTY,7,05,2020
2020-05-24,17,PARKING LOT / GARAGE (NON RESIDENTIAL),7,05,2020
2020-05-24,1,DRIVEWAY - RESIDENTIAL,7,05,2020
2020-05-24,12,OTHER (SPECIFY),7,05,2020
2020-05-24,3,CTA TRAIN,7,05,2020
2020-05-24,5,GROCERY FOOD STORE,7,05,2020
2020-05-24,2,CTA STATION,7,05,2020
2020-05-24,92,RESIDENCE,7,05,2020
2020-05-24,9,RESTAURANT,7,05,2020
2020-05-24,1,SCHOOL - PUBLIC BUILDING,7,05,2020
2020-05-24,11,RESIDENCE - PORCH / HALLWAY,7,05,2020
2020-05-24,13,RESIDENCE - YARD (FRONT / BACK),7,05,2020
2020-05-24,1,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,7,05,2020
2020-05-24,3,NURSING / RETIREMENT HOME,7,05,2020
2020-05-24,12,VEHICLE NON-COMMERCIAL,7,05,2020
2020-05-24,3,CTA BUS,7,05,2020
2020-05-24,1,JAIL / LOCK-UP FACILITY,7,05,2020
2020-05-24,1,BOAT / WATERCRAFT,7,05,2020
2020-05-24,3,CTA PLATFORM,7,05,2020
2020-05-24,9,GAS STATION,7,05,2020
2020-05-24,3,DEPARTMENT STORE,7,05,2020
2020-05-24,4,SMALL RETAIL STORE,7,05,2020
2020-05-24,1,TAVERN / LIQUOR STORE,7,05,2020
2020-05-24,4,DRUG STORE,7,05,2020
2020-05-24,4,CONVENIENCE STORE,7,05,2020
2020-05-24,3,,7,05,2020
2020-05-24,1,"VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.)",7,05,2020
2020-05-24,1,SPORTS ARENA / STADIUM,7,05,2020
2020-05-24,2,BANK,7,05,2020
2020-05-24,1,HIGHWAY / EXPRESSWAY,7,05,2020
2020-05-24,1,CTA BUS STOP,7,05,2020
2020-05-24,1,BAR OR TAVERN,7,05,2020
2020-05-24,1,CHA PARKING LOT / GROUNDS,7,05,2020
2020-05-24,1,HOSPITAL BUILDING / GROUNDS,7,05,2020
2020-05-25,118,RESIDENCE,1,05,2020
2020-05-25,48,SIDEWALK,1,05,2020
2020-05-25,4,CHA PARKING LOT / GROUNDS,1,05,2020
2020-05-25,12,RESIDENCE - GARAGE,1,05,2020
2020-05-25,161,STREET,1,05,2020
2020-05-25,122,APARTMENT,1,05,2020
2020-05-25,9,GROCERY FOOD STORE,1,05,2020
2020-05-25,7,SMALL RETAIL STORE,1,05,2020
2020-05-25,12,RESTAURANT,1,05,2020
2020-05-25,17,ALLEY,1,05,2020
2020-05-25,18,RESIDENCE - PORCH / HALLWAY,1,05,2020
2020-05-25,4,DRUG STORE,1,05,2020
2020-05-25,10,OTHER (SPECIFY),1,05,2020
2020-05-25,16,GAS STATION,1,05,2020
2020-05-25,2,COMMERCIAL / BUSINESS OFFICE,1,05,2020
2020-05-25,21,RESIDENCE - YARD (FRONT / BACK),1,05,2020
2020-05-25,1,ATM (AUTOMATIC TELLER MACHINE),1,05,2020
2020-05-25,17,PARKING LOT / GARAGE (NON RESIDENTIAL),1,05,2020
2020-05-25,3,VACANT LOT / LAND,1,05,2020
2020-05-25,4,POLICE FACILITY / VEHICLE PARKING LOT,1,05,2020
2020-05-25,8,VEHICLE NON-COMMERCIAL,1,05,2020
2020-05-25,2,,1,05,2020
2020-05-25,8,CONVENIENCE STORE,1,05,2020
2020-05-25,3,CHA APARTMENT,1,05,2020
2020-05-25,2,HOTEL / MOTEL,1,05,2020
2020-05-25,2,HOSPITAL BUILDING / GROUNDS,1,05,2020
2020-05-25,1,CEMETARY,1,05,2020
2020-05-25,1,CTA PLATFORM,1,05,2020
2020-05-25,2,CTA PARKING LOT / GARAGE / OTHER PROPERTY,1,05,2020
2020-05-25,1,PARK PROPERTY,1,05,2020
2020-05-25,1,SPORTS ARENA / STADIUM,1,05,2020
2020-05-25,1,DRIVEWAY - RESIDENTIAL,1,05,2020
2020-05-25,1,AIRPORT PARKING LOT,1,05,2020
2020-05-25,1,MEDICAL / DENTAL OFFICE,1,05,2020
2020-05-25,1,CTA BUS,1,05,2020
2020-05-25,2,BANK,1,05,2020
2020-05-25,1,AUTO / BOAT / RV DEALERSHIP,1,05,2020
2020-05-25,1,DEPARTMENT STORE,1,05,2020
2020-05-26,14,GAS STATION,2,05,2020
2020-05-26,2,SCHOOL - PUBLIC BUILDING,2,05,2020
2020-05-26,12,PARKING LOT / GARAGE (NON RESIDENTIAL),2,05,2020
2020-05-26,115,APARTMENT,2,05,2020
2020-05-26,128,STREET,2,05,2020
2020-05-26,6,CTA BUS,2,05,2020
2020-05-26,4,DRIVEWAY - RESIDENTIAL,2,05,2020
2020-05-26,15,ALLEY,2,05,2020
2020-05-26,100,RESIDENCE,2,05,2020
2020-05-26,6,CONVENIENCE STORE,2,05,2020
2020-05-26,14,RESIDENCE - PORCH / HALLWAY,2,05,2020
2020-05-26,17,VEHICLE NON-COMMERCIAL,2,05,2020
2020-05-26,1,CTA PLATFORM,2,05,2020
2020-05-26,1,OTHER RAILROAD PROPERTY / TRAIN DEPOT,2,05,2020
2020-05-26,1,HOSPITAL BUILDING / GROUNDS,2,05,2020
2020-05-26,2,DEPARTMENT STORE,2,05,2020
2020-05-26,3,CTA TRAIN,2,05,2020
2020-05-26,52,SIDEWALK,2,05,2020
2020-05-26,5,GROCERY FOOD STORE,2,05,2020
2020-05-26,3,CTA BUS STOP,2,05,2020
2020-05-26,16,RESIDENCE - YARD (FRONT / BACK),2,05,2020
2020-05-26,3,,2,05,2020
2020-05-26,1,AIRPORT/AIRCRAFT,2,05,2020
2020-05-26,10,SMALL RETAIL STORE,2,05,2020
2020-05-26,1,SCHOOL - PRIVATE BUILDING,2,05,2020
2020-05-26,7,RESTAURANT,2,05,2020
2020-05-26,3,HOTEL / MOTEL,2,05,2020
2020-05-26,7,CHA PARKING LOT / GROUNDS,2,05,2020
2020-05-26,5,OTHER (SPECIFY),2,05,2020
2020-05-26,4,RESIDENCE - GARAGE,2,05,2020
2020-05-26,1,WAREHOUSE,2,05,2020
2020-05-26,3,POLICE FACILITY / VEHICLE PARKING LOT,2,05,2020
2020-05-26,1,BANK,2,05,2020
2020-05-26,2,VACANT LOT / LAND,2,05,2020
2020-05-26,1,TAXICAB,2,05,2020
2020-05-26,2,PORCH,2,05,2020
2020-05-26,1,FIRE STATION,2,05,2020
2020-05-26,3,DRUG STORE,2,05,2020
2020-05-26,1,HIGHWAY / EXPRESSWAY,2,05,2020
2020-05-26,1,CHA APARTMENT,2,05,2020
2020-05-26,1,ATM (AUTOMATIC TELLER MACHINE),2,05,2020
2020-05-26,1,CHA HALLWAY / STAIRWELL / ELEVATOR,2,05,2020
2020-05-26,1,CTA STATION,2,05,2020
2020-05-26,1,OTHER COMMERCIAL TRANSPORTATION,2,05,2020
2020-05-26,1,COMMERCIAL / BUSINESS OFFICE,2,05,2020
2020-05-27,13,VEHICLE NON-COMMERCIAL,3,05,2020
2020-05-27,16,RESIDENCE - YARD (FRONT / BACK),3,05,2020
2020-05-27,119,STREET,3,05,2020
2020-05-27,90,RESIDENCE,3,05,2020
2020-05-27,3,BANK,3,05,2020
2020-05-27,91,APARTMENT,3,05,2020
2020-05-27,17,PARKING LOT / GARAGE (NON RESIDENTIAL),3,05,2020
2020-05-27,22,SMALL RETAIL STORE,3,05,2020
2020-05-27,22,ALLEY,3,05,2020
2020-05-27,43,SIDEWALK,3,05,2020
2020-05-27,10,OTHER (SPECIFY),3,05,2020
2020-05-27,12,RESIDENCE - PORCH / HALLWAY,3,05,2020
2020-05-27,6,RESTAURANT,3,05,2020
2020-05-27,2,COMMERCIAL / BUSINESS OFFICE,3,05,2020
2020-05-27,1,AUTO,3,05,2020
2020-05-27,1,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,3,05,2020
2020-05-27,4,CTA BUS,3,05,2020
2020-05-27,4,CTA STATION,3,05,2020
2020-05-27,1,CTA BUS STOP,3,05,2020
2020-05-27,1,CEMETARY,3,05,2020
2020-05-27,1,DRUG STORE,3,05,2020
2020-05-27,1,APPLIANCE STORE,3,05,2020
2020-05-27,8,RESIDENCE - GARAGE,3,05,2020
2020-05-27,12,GROCERY FOOD STORE,3,05,2020
2020-05-27,7,CONVENIENCE STORE,3,05,2020
2020-05-27,4,CTA TRAIN,3,05,2020
2020-05-27,6,,3,05,2020
2020-05-27,3,CHA PARKING LOT / GROUNDS,3,05,2020
2020-05-27,14,GAS STATION,3,05,2020
2020-05-27,2,HOTEL / MOTEL,3,05,2020
2020-05-27,2,ATM (AUTOMATIC TELLER MACHINE),3,05,2020
2020-05-27,4,HOSPITAL BUILDING / GROUNDS,3,05,2020
2020-05-27,2,PARK PROPERTY,3,05,2020
2020-05-27,2,CTA PLATFORM,3,05,2020
2020-05-27,2,MEDICAL / DENTAL OFFICE,3,05,2020
2020-05-27,1,DEPARTMENT STORE,3,05,2020
2020-05-27,1,TAVERN / LIQUOR STORE,3,05,2020
2020-05-27,1,CHA APARTMENT,3,05,2020
2020-05-27,1,SCHOOL - PUBLIC BUILDING,3,05,2020
2020-05-27,1,GOVERNMENT BUILDING / PROPERTY,3,05,2020
2020-05-27,2,VACANT LOT / LAND,3,05,2020
2020-05-27,2,PAWN SHOP,3,05,2020
2020-05-27,1,BAR OR TAVERN,3,05,2020
2020-05-27,3,POLICE FACILITY / VEHICLE PARKING LOT,3,05,2020
2020-05-27,1,OTHER RAILROAD PROPERTY / TRAIN DEPOT,3,05,2020
2020-05-27,1,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,3,05,2020
2020-05-27,1,"VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.)",3,05,2020
2020-05-27,1,BARBERSHOP,3,05,2020
2020-05-27,1,NURSING / RETIREMENT HOME,3,05,2020
2020-05-27,1,CTA PARKING LOT / GARAGE / OTHER PROPERTY,3,05,2020
2020-05-27,1,AUTO / BOAT / RV DEALERSHIP,3,05,2020
2020-05-28,108,APARTMENT,4,05,2020
2020-05-28,109,RESIDENCE,4,05,2020
2020-05-28,9,GROCERY FOOD STORE,4,05,2020
2020-05-28,2,MEDICAL / DENTAL OFFICE,4,05,2020
2020-05-28,11,OTHER (SPECIFY),4,05,2020
2020-05-28,5,DEPARTMENT STORE,4,05,2020
2020-05-28,130,STREET,4,05,2020
2020-05-28,7,CONVENIENCE STORE,4,05,2020
2020-05-28,35,SIDEWALK,4,05,2020
2020-05-28,3,COMMERCIAL / BUSINESS OFFICE,4,05,2020
2020-05-28,3,CTA BUS STOP,4,05,2020
2020-05-28,1,ABANDONED BUILDING,4,05,2020
2020-05-28,13,VEHICLE NON-COMMERCIAL,4,05,2020
2020-05-28,3,GOVERNMENT BUILDING / PROPERTY,4,05,2020
2020-05-28,9,GAS STATION,4,05,2020
2020-05-28,2,BANK,4,05,2020
2020-05-28,9,PARKING LOT / GARAGE (NON RESIDENTIAL),4,05,2020
2020-05-28,1,CHA APARTMENT,4,05,2020
2020-05-28,1,WAREHOUSE,4,05,2020
2020-05-28,2,VACANT LOT / LAND,4,05,2020
2020-05-28,1,,4,05,2020
2020-05-28,15,ALLEY,4,05,2020
2020-05-28,1,HOTEL / MOTEL,4,05,2020
2020-05-28,3,DRUG STORE,4,05,2020
2020-05-28,9,SMALL RETAIL STORE,4,05,2020
2020-05-28,11,RESIDENCE - PORCH / HALLWAY,4,05,2020
2020-05-28,2,CTA PLATFORM,4,05,2020
2020-05-28,4,RESTAURANT,4,05,2020
2020-05-28,14,RESIDENCE - YARD (FRONT / BACK),4,05,2020
2020-05-28,3,RESIDENCE - GARAGE,4,05,2020
2020-05-28,1,CHA HALLWAY / STAIRWELL / ELEVATOR,4,05,2020
2020-05-28,2,DRIVEWAY - RESIDENTIAL,4,05,2020
2020-05-28,3,POLICE FACILITY / VEHICLE PARKING LOT,4,05,2020
2020-05-28,3,PARK PROPERTY,4,05,2020
2020-05-28,2,VEHICLE - COMMERCIAL,4,05,2020
2020-05-28,2,TAVERN / LIQUOR STORE,4,05,2020
2020-05-28,2,CTA TRAIN,4,05,2020
2020-05-28,3,HOSPITAL BUILDING / GROUNDS,4,05,2020
2020-05-28,1,CHA PARKING LOT / GROUNDS,4,05,2020
2020-05-28,1,VEHICLE - DELIVERY TRUCK,4,05,2020
2020-05-28,2,AUTO / BOAT / RV DEALERSHIP,4,05,2020
2020-05-28,1,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,4,05,2020
2020-05-28,1,CURRENCY EXCHANGE,4,05,2020
2020-05-28,1,CTA BUS,4,05,2020
2020-05-28,1,AUTO,4,05,2020
2020-05-29,84,APARTMENT,5,05,2020
2020-05-29,9,RESIDENCE - YARD (FRONT / BACK),5,05,2020
2020-05-29,148,STREET,5,05,2020
2020-05-29,1,FACTORY / MANUFACTURING BUILDING,5,05,2020
2020-05-29,2,DRIVEWAY - RESIDENTIAL,5,05,2020
2020-05-29,115,RESIDENCE,5,05,2020
2020-05-29,5,DEPARTMENT STORE,5,05,2020
2020-05-29,2,HOSPITAL BUILDING / GROUNDS,5,05,2020
2020-05-29,2,AUTO / BOAT / RV DEALERSHIP,5,05,2020
2020-05-29,12,SMALL RETAIL STORE,5,05,2020
2020-05-29,27,OTHER (SPECIFY),5,05,2020
2020-05-29,6,CONVENIENCE STORE,5,05,2020
2020-05-29,33,SIDEWALK,5,05,2020
2020-05-29,10,GAS STATION,5,05,2020
2020-05-29,15,PARKING LOT / GARAGE (NON RESIDENTIAL),5,05,2020
2020-05-29,4,CTA TRAIN,5,05,2020
2020-05-29,2,,5,05,2020
2020-05-29,21,ALLEY,5,05,2020
2020-05-29,1,AUTO,5,05,2020
2020-05-29,13,VEHICLE NON-COMMERCIAL,5,05,2020
2020-05-29,9,COMMERCIAL / BUSINESS OFFICE,5,05,2020
2020-05-29,1,BAR OR TAVERN,5,05,2020
2020-05-29,8,RESIDENCE - GARAGE,5,05,2020
2020-05-29,3,CHA APARTMENT,5,05,2020
2020-05-29,6,RESTAURANT,5,05,2020
2020-05-29,1,LIBRARY,5,05,2020
2020-05-29,2,BANK,5,05,2020
2020-05-29,2,CAR WASH,5,05,2020
2020-05-29,2,AIRPORT EXTERIOR - NON-SECURE AREA,5,05,2020
2020-05-29,2,SCHOOL - PUBLIC BUILDING,5,05,2020
2020-05-29,1,PARK PROPERTY,5,05,2020
2020-05-29,1,CURRENCY EXCHANGE,5,05,2020
2020-05-29,7,RESIDENCE - PORCH / HALLWAY,5,05,2020
2020-05-29,4,HOTEL / MOTEL,5,05,2020
2020-05-29,1,BRIDGE,5,05,2020
2020-05-29,2,CTA STATION,5,05,2020
2020-05-29,1,BARBERSHOP,5,05,2020
2020-05-29,2,CHA PARKING LOT / GROUNDS,5,05,2020
2020-05-29,2,GROCERY FOOD STORE,5,05,2020
2020-05-29,1,CTA PLATFORM,5,05,2020
2020-05-29,2,GOVERNMENT BUILDING / PROPERTY,5,05,2020
2020-05-29,2,POLICE FACILITY / VEHICLE PARKING LOT,5,05,2020
2020-05-29,1,NURSING / RETIREMENT HOME,5,05,2020
2020-05-29,1,CTA BUS STOP,5,05,2020
2020-05-29,1,PAWN SHOP,5,05,2020
2020-05-29,2,TAVERN / LIQUOR STORE,5,05,2020
2020-05-29,1,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,5,05,2020
2020-05-29,1,VACANT LOT / LAND,5,05,2020
2020-05-29,1,"CTA ""L"" PLATFORM",5,05,2020
2020-05-30,1,CHA APARTMENT,6,05,2020
2020-05-30,213,STREET,6,05,2020
2020-05-30,102,RESIDENCE,6,05,2020
2020-05-30,97,SMALL RETAIL STORE,6,05,2020
2020-05-30,56,SIDEWALK,6,05,2020
2020-05-30,19,GROCERY FOOD STORE,6,05,2020
2020-05-30,85,APARTMENT,6,05,2020
2020-05-30,14,ALLEY,6,05,2020
2020-05-30,23,COMMERCIAL / BUSINESS OFFICE,6,05,2020
2020-05-30,35,DEPARTMENT STORE,6,05,2020
2020-05-30,7,BARBERSHOP,6,05,2020
2020-05-30,26,PARKING LOT / GARAGE (NON RESIDENTIAL),6,05,2020
2020-05-30,49,RESTAURANT,6,05,2020
2020-05-30,15,CONVENIENCE STORE,6,05,2020
2020-05-30,42,OTHER (SPECIFY),6,05,2020
2020-05-30,5,CTA STATION,6,05,2020
2020-05-30,2,GOVERNMENT BUILDING / PROPERTY,6,05,2020
2020-05-30,7,TAVERN / LIQUOR STORE,6,05,2020
2020-05-30,7,GAS STATION,6,05,2020
2020-05-30,3,WAREHOUSE,6,05,2020
2020-05-30,1,CHA HALLWAY,6,05,2020
2020-05-30,1,ATM (AUTOMATIC TELLER MACHINE),6,05,2020
2020-05-30,3,APPLIANCE STORE,6,05,2020
2020-05-30,5,RESIDENCE - GARAGE,6,05,2020
2020-05-30,3,CURRENCY EXCHANGE,6,05,2020
2020-05-30,6,RESIDENCE - PORCH / HALLWAY,6,05,2020
2020-05-30,2,,6,05,2020
2020-05-30,4,POLICE FACILITY / VEHICLE PARKING LOT,6,05,2020
2020-05-30,3,BAR OR TAVERN,6,05,2020
2020-05-30,7,SCHOOL - PRIVATE BUILDING,6,05,2020
2020-05-30,13,RESIDENCE - YARD (FRONT / BACK),6,05,2020
2020-05-30,4,DRUG STORE,6,05,2020
2020-05-30,15,BANK,6,05,2020
2020-05-30,15,VEHICLE NON-COMMERCIAL,6,05,2020
2020-05-30,1,PAWN SHOP,6,05,2020
2020-05-30,1,FEDERAL BUILDING,6,05,2020
2020-05-30,1,COLLEGE / UNIVERSITY - RESIDENCE HALL,6,05,2020
2020-05-30,1,SCHOOL - PRIVATE GROUNDS,6,05,2020
2020-05-30,2,SCHOOL - PUBLIC BUILDING,6,05,2020
2020-05-30,1,CTA TRAIN,6,05,2020
2020-05-30,4,AUTO / BOAT / RV DEALERSHIP,6,05,2020
2020-05-30,2,CTA BUS STOP,6,05,2020
2020-05-30,1,OTHER COMMERCIAL TRANSPORTATION,6,05,2020
2020-05-30,1,LAKEFRONT / WATERFRONT / RIVERBANK,6,05,2020
2020-05-30,1,ABANDONED BUILDING,6,05,2020
2020-05-30,1,CTA PLATFORM,6,05,2020
2020-05-30,2,VACANT LOT / LAND,6,05,2020
2020-05-30,1,COLLEGE / UNIVERSITY - GROUNDS,6,05,2020
2020-05-30,2,HOTEL / MOTEL,6,05,2020
2020-05-30,1,HOSPITAL BUILDING / GROUNDS,6,05,2020
2020-05-30,1,SCHOOL - PUBLIC GROUNDS,6,05,2020
2020-05-30,3,CTA BUS,6,05,2020
2020-05-30,1,HOUSE,6,05,2020
2020-05-30,1,AUTO,6,05,2020
2020-05-30,1,ANIMAL HOSPITAL,6,05,2020
2020-05-30,1,ATHLETIC CLUB,6,05,2020
2020-05-30,2,MEDICAL / DENTAL OFFICE,6,05,2020
2020-05-30,1,PARK PROPERTY,6,05,2020
2020-05-31,313,STREET,7,05,2020
2020-05-31,43,CURRENCY EXCHANGE,7,05,2020
2020-05-31,75,RESIDENCE,7,05,2020
2020-05-31,2,CHA PARKING LOT / GROUNDS,7,05,2020
2020-05-31,484,SMALL RETAIL STORE,7,05,2020
2020-05-31,75,CONVENIENCE STORE,7,05,2020
2020-05-31,136,OTHER (SPECIFY),7,05,2020
2020-05-31,15,MEDICAL / DENTAL OFFICE,7,05,2020
2020-05-31,79,APARTMENT,7,05,2020
2020-05-31,21,DRUG STORE,7,05,2020
2020-05-31,58,SIDEWALK,7,05,2020
2020-05-31,23,BANK,7,05,2020
2020-05-31,7,BAR OR TAVERN,7,05,2020
2020-05-31,59,DEPARTMENT STORE,7,05,2020
2020-05-31,59,PARKING LOT / GARAGE (NON RESIDENTIAL),7,05,2020
2020-05-31,50,TAVERN / LIQUOR STORE,7,05,2020
2020-05-31,5,APPLIANCE STORE,7,05,2020
2020-05-31,24,ALLEY,7,05,2020
2020-05-31,43,GAS STATION,7,05,2020
2020-05-31,5,RESIDENCE - GARAGE,7,05,2020
2020-05-31,1,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,7,05,2020
2020-05-31,70,COMMERCIAL / BUSINESS OFFICE,7,05,2020
2020-05-31,10,RESIDENCE - PORCH / HALLWAY,7,05,2020
2020-05-31,52,GROCERY FOOD STORE,7,05,2020
2020-05-31,77,RESTAURANT,7,05,2020
2020-05-31,15,PAWN SHOP,7,05,2020
2020-05-31,4,HOSPITAL BUILDING / GROUNDS,7,05,2020
2020-05-31,1,SCHOOL - PUBLIC BUILDING,7,05,2020
2020-05-31,3,AUTO,7,05,2020
2020-05-31,14,RESIDENCE - YARD (FRONT / BACK),7,05,2020
2020-05-31,10,AUTO / BOAT / RV DEALERSHIP,7,05,2020
2020-05-31,12,BARBERSHOP,7,05,2020
2020-05-31,1,CONSTRUCTION SITE,7,05,2020
2020-05-31,1,CAR WASH,7,05,2020
2020-05-31,1,CTA TRAIN,7,05,2020
2020-05-31,10,VEHICLE NON-COMMERCIAL,7,05,2020
2020-05-31,1,CLEANING STORE,7,05,2020
2020-05-31,5,ATM (AUTOMATIC TELLER MACHINE),7,05,2020
2020-05-31,3,GOVERNMENT BUILDING / PROPERTY,7,05,2020
2020-05-31,2,FIRE STATION,7,05,2020
2020-05-31,2,DRIVEWAY - RESIDENTIAL,7,05,2020
2020-05-31,1,ATHLETIC CLUB,7,05,2020
2020-05-31,3,CTA PARKING LOT / GARAGE / OTHER PROPERTY,7,05,2020
2020-05-31,2,POLICE FACILITY / VEHICLE PARKING LOT,7,05,2020
2020-05-31,1,,7,05,2020
2020-05-31,1,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,7,05,2020
2020-05-31,1,VEHICLE - COMMERCIAL,7,05,2020
2020-05-31,1,WAREHOUSE,7,05,2020
2020-05-31,2,SAVINGS AND LOAN,7,05,2020
2020-05-31,2,DAY CARE CENTER,7,05,2020
2020-05-31,1,RETAIL STORE,7,05,2020
2020-05-31,3,CHA APARTMENT,7,05,2020
2020-05-31,1,CTA BUS,7,05,2020
2020-05-31,1,PARK PROPERTY,7,05,2020
2020-05-31,1,HOTEL / MOTEL,7,05,2020
2020-05-31,2,VACANT LOT / LAND,7,05,2020
2020-05-31,1,LIBRARY,7,05,2020
2020-05-31,1,SPORTS ARENA / STADIUM,7,05,2020
2020-05-31,1,CTA BUS STOP,7,05,2020
2020-05-31,1,CTA PLATFORM,7,05,2020
2020-05-31,1,PARKING LOT,7,05,2020
2020-06-01,32,SIDEWALK,1,06,2020
2020-06-01,113,APARTMENT,1,06,2020
2020-06-01,189,STREET,1,06,2020
2020-06-01,21,CONVENIENCE STORE,1,06,2020
2020-06-01,69,SMALL RETAIL STORE,1,06,2020
2020-06-01,22,ALLEY,1,06,2020
2020-06-01,123,RESIDENCE,1,06,2020
2020-06-01,54,OTHER (SPECIFY),1,06,2020
2020-06-01,16,DEPARTMENT STORE,1,06,2020
2020-06-01,12,RESIDENCE - GARAGE,1,06,2020
2020-06-01,33,RESTAURANT,1,06,2020
2020-06-01,14,GAS STATION,1,06,2020
2020-06-01,7,PAWN SHOP,1,06,2020
2020-06-01,1,AUTO,1,06,2020
2020-06-01,10,RESIDENCE - PORCH / HALLWAY,1,06,2020
2020-06-01,3,POLICE FACILITY / VEHICLE PARKING LOT,1,06,2020
2020-06-01,5,HOSPITAL BUILDING / GROUNDS,1,06,2020
2020-06-01,3,WAREHOUSE,1,06,2020
2020-06-01,20,GROCERY FOOD STORE,1,06,2020
2020-06-01,13,BANK,1,06,2020
2020-06-01,15,VEHICLE NON-COMMERCIAL,1,06,2020
2020-06-01,4,CHA APARTMENT,1,06,2020
2020-06-01,7,CURRENCY EXCHANGE,1,06,2020
2020-06-01,13,,1,06,2020
2020-06-01,1,SCHOOL - PUBLIC GROUNDS,1,06,2020
2020-06-01,2,CTA TRAIN,1,06,2020
2020-06-01,5,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,1,06,2020
2020-06-01,9,TAVERN / LIQUOR STORE,1,06,2020
2020-06-01,19,PARKING LOT / GARAGE (NON RESIDENTIAL),1,06,2020
2020-06-01,18,COMMERCIAL / BUSINESS OFFICE,1,06,2020
2020-06-01,2,SCHOOL - PUBLIC BUILDING,1,06,2020
2020-06-01,11,DRUG STORE,1,06,2020
2020-06-01,5,BAR OR TAVERN,1,06,2020
2020-06-01,7,RESIDENCE - YARD (FRONT / BACK),1,06,2020
2020-06-01,1,FACTORY / MANUFACTURING BUILDING,1,06,2020
2020-06-01,5,BARBERSHOP,1,06,2020
2020-06-01,2,SPORTS ARENA / STADIUM,1,06,2020
2020-06-01,2,VACANT LOT / LAND,1,06,2020
2020-06-01,4,ATM (AUTOMATIC TELLER MACHINE),1,06,2020
2020-06-01,1,CTA PARKING LOT / GARAGE / OTHER PROPERTY,1,06,2020
2020-06-01,1,VEHICLE - DELIVERY TRUCK,1,06,2020
2020-06-01,4,GOVERNMENT BUILDING / PROPERTY,1,06,2020
2020-06-01,5,AUTO / BOAT / RV DEALERSHIP,1,06,2020
