"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","year","temp","linearStreet2019_2021.CRIME_NUM"
"491",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,49.2,0.52132701421801
"492",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2021,50.2,0.540284360189573
"493",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2021,45,0.616113744075829
"494",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,46.1,0.630331753554502
"495",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2021,46.2,0.601895734597156
"496",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021,46.3,0.540284360189573
"497",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2021,49.8,0.488151658767773
"498",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,55.4,0.606635071090047
"499",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2021,60.3,0.829383886255924
"500",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2021,58.6,0.824644549763033
"501",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,61.7,0.66824644549763
"502",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2021,63.5,0.753554502369668
"503",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021,65.2,0.672985781990521
"504",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2021,68.7,0.66824644549763
"505",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,74.1,0.701421800947867
"506",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2021,77.3,0.744075829383886
"507",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2021,77.6,0.800947867298578
"508",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,75.3,0.838862559241706
"509",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2021,68.5,0.767772511848341
"510",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021,79,0.772511848341232
"511",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2021,72.8,0.81042654028436
"512",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,57.3,0.601895734597156
"513",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2021,48.2,0.530805687203792
"514",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2021,51.4,0.739336492890995
"515",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,55.7,0.758293838862559
"516",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2021,62.7,0.725118483412322
"517",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,63.2,0.729857819905213
"518",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2021,67.3,0.734597156398104
"519",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2021,70.7,0.796208530805687
"520",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2021,79.8,0.729857819905213
"521",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2021,80.6,0.76303317535545
"522",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,81.5,0.895734597156398
"523",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2021,77.5,0.76303317535545
"524",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,77.5,0.739336492890995
"525",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2021,79.9,0.781990521327014
"526",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2021,77.3,0.767772511848341
"527",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2021,81.2,0.706161137440758
"528",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2021,79.9,0.701421800947867
"529",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,77.9,0.90521327014218
"530",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2021,75.3,0.758293838862559
"531",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,70.5,0.729857819905213
"532",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2021,67.1,0.687203791469194
"533",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2021,71.5,0.744075829383886
"534",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2021,80.9,0.815165876777251
"535",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2021,79.5,0.981042654028436
"536",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,72.3,0.843601895734597
"537",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2021,69.8,0.649289099526066
"538",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,62.9,0.867298578199052
"539",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2021,68.9,0.66824644549763
"540",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2021,71.9,0.725118483412322
"541",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2021,72,0.663507109004739
"542",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2021,75,0.62085308056872
"543",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,76.5,0.881516587677725
"544",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2021,71.9,0.786729857819905
"545",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,76.2,0.691943127962085
"546",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2021,76.8,0.663507109004739
"547",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,71.3,0.739336492890995
"548",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,64.8,0.838862559241706
"549",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,70.4,0.90521327014218
"550",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,79.1,0.914691943127962
"551",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,81.6,0.890995260663507
"552",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,83.4,0.66824644549763
"553",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,80.5,0.663507109004739
"554",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,66.7,0.672985781990521
"555",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,66.4,0.734597156398104
"556",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,69.3,0.796208530805687
"557",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,67.8,0.649289099526066
"558",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,69.7,0.639810426540284
"559",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,71.1,0.815165876777251
"560",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,76.3,0.62085308056872
"561",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,75.4,0.587677725118483
"562",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,68.9,0.786729857819905
"563",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,70.6,0.838862559241706
"564",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,72.7,0.71563981042654
"565",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,73.4,0.658767772511848
"566",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,76.2,0.630331753554502
"567",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,69.6,0.691943127962085
"568",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,72.2,0.658767772511848
"569",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,80.5,0.753554502369668
"570",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,82,0.734597156398104
"571",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,81.5,0.838862559241706
"572",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,81.6,0.691943127962085
"573",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,80.2,0.725118483412322
"574",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,81,0.644549763033175
"575",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,81.7,0.843601895734597
"576",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,70.3,0.625592417061611
"577",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,69.4,0.876777251184834
"578",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,71.8,0.895734597156398
"579",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,68.7,0.710900473933649
"580",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,71.6,0.672985781990521
"581",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,74.8,0.66824644549763
"582",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,76,0.625592417061611
"583",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,77,0.701421800947867
"584",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,76.2,0.739336492890995
"585",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,82.8,0.819905213270142
"586",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,74.6,0.635071090047393
"587",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,81,0.649289099526066
"588",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,77.8,0.582938388625592
"589",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,80.1,0.658767772511848
"590",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,75.9,0.5260663507109
"591",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,72.9,0.848341232227488
"592",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,70.6,0.772511848341232
"593",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,72.3,0.677725118483412
"594",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,74.2,0.649289099526066
"595",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,77.2,0.654028436018957
"596",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,79.2,0.663507109004739
"597",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,79.8,0.682464454976303
"598",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,79.7,0.781990521327014
"599",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,76.3,0.758293838862559
"600",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,75.1,0.701421800947867
"601",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,82.5,0.616113744075829
"602",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,78.7,0.554502369668246
"603",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,77.4,0.71563981042654
"604",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,80.7,0.815165876777251
"605",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,83.6,0.81042654028436
"606",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,81.5,0.924170616113744
"607",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,76.2,0.710900473933649
"608",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,74.7,0.663507109004739
"609",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2021,73.2,0.838862559241706
"610",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,69.5,0.66824644549763
"611",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2021,69.7,0.838862559241706
"612",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2021,70.1,0.838862559241706
"613",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2021,69.5,0.938388625592417
"614",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2021,72,0.76303317535545
"615",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,72.3,0.66824644549763
"616",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2021,69.7,0.729857819905213
"617",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,66.9,0.625592417061611
"618",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2021,68.5,0.829383886255924
"619",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2021,73.6,0.81042654028436
"620",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2021,78.8,0.914691943127962
"621",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2021,74.6,0.834123222748815
"622",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,77.1,0.71563981042654
"623",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2021,68.4,0.682464454976303
"624",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,68.7,0.824644549763033
"625",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2021,74.8,0.744075829383886
"626",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2021,71.4,0.90521327014218
"627",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2021,73.6,0.933649289099526
"628",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2021,75.7,0.81042654028436
"629",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,69,0.644549763033175
"630",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2021,59.7,0.729857819905213
"631",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,58,0.758293838862559
"632",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2021,62.7,0.777251184834123
"633",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2021,61.4,0.786729857819905
"634",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2021,66.1,0.843601895734597
"635",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2021,73.4,0.777251184834123
"636",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,65.9,0.867298578199052
"637",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2021,67,0.706161137440758
"638",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,68.7,0.691943127962085
"639",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2021,70.8,0.90521327014218
"640",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2021,72.7,0.914691943127962
"641",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,70.6,0.848341232227488
"642",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2021,66.9,0.815165876777251
"643",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021,65.6,0.734597156398104
"644",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2021,65.6,0.720379146919431
"645",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2021,68.1,0.701421800947867
"646",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2021,67,0.625592417061611
"647",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2021,69.4,0.867298578199052
"648",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,73,0.701421800947867
"649",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2021,72.2,0.672985781990521
"650",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021,63,0.800947867298578
"651",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2021,60,0.767772511848341
"652",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2021,66.7,0.739336492890995
"653",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2021,57.7,0.81042654028436
"654",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2021,52.1,0.744075829383886
"655",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,53.3,0.767772511848341
"656",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2021,57,0.76303317535545
"657",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021,60.7,0.701421800947867
"658",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2021,61.3,0.677725118483412
"659",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2021,56.7,0.710900473933649
"660",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2021,47.9,0.734597156398104
"661",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2021,47.4,0.76303317535545
"662",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,45.7,0.635071090047393
"663",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2021,49.6,0.658767772511848
"664",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021,49.1,0.824644549763033
"665",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2021,47.1,0.720379146919431
"666",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2021,51.3,0.654028436018957
"667",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2021,54.3,0.748815165876777
"668",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2021,54.4,0.781990521327014
"669",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,48.7,0.938388625592417
"670",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021,41.4,0.691943127962085
"671",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021,39.6,0.644549763033175
"672",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2021,36.9,0.658767772511848
"673",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,37.8,0.677725118483412
"674",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2021,41.5,0.672985781990521
"675",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2021,45.9,0.76303317535545
"676",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2021,52.4,0.938388625592417
"677",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021,55.9,0.838862559241706
"678",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021,54.7,0.691943127962085
"679",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2021,47.8,0.710900473933649
"680",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,52.7,0.710900473933649
"681",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2021,40.6,0.71563981042654
"682",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2021,37.1,0.748815165876777
"683",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2021,35.6,0.691943127962085
"684",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021,32.9,0.706161137440758
"685",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021,37.7,0.649289099526066
"686",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2021,54.7,0.62085308056872
"687",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,36.9,0.663507109004739
"688",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2021,32.8,0.781990521327014
"689",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2021,39.7,0.71563981042654
"690",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2021,43.5,0.781990521327014
"691",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021,31.2,0.62085308056872
"692",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021,31.7,0.606635071090047
"693",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2021,41.9,0.616113744075829
"694",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,44.1,0.497630331753554
"695",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2021,24.7,0.592417061611374
"696",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2021,33.7,0.710900473933649
"697",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2021,34.8,0.677725118483412
"698",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021,33.1,0.663507109004739
"699",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021,41.5,0.649289099526066
"700",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,41.3,0.691943127962085
"701",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,51.2,0.815165876777251
"702",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,45.7,0.824644549763033
"703",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,37.6,0.696682464454976
"704",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,37.6,0.635071090047393
"705",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,34.6,0.597156398104265
"706",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,18.3,0.568720379146919
"707",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,28.3,0.687203791469194
"708",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,34.3,0.739336492890995
"709",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,42,0.606635071090047
"710",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,45.3,0.758293838862559
"711",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,37.9,0.81042654028436
"712",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,42.5,0.734597156398104
"713",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,40.7,0.492890995260663
"714",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,56.2,0.630331753554502
"715",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,51.5,0.62085308056872
"716",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,32.9,0.658767772511848
"717",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,37.2,0.710900473933649
"718",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,32.4,0.540284360189573
"719",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,34.1,0.540284360189573
"720",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,32.4,0.497630331753554
"721",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,26.4,0.488151658767773
"722",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,34.1,0.540284360189573
"723",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,42.6,0.459715639810427
"724",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,49.1,0.530805687203792
"725",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,34.8,0.42654028436019
"726",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,39.9,0.649289099526066
"727",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,33.7,0.507109004739337
"728",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,34.7,0.57345971563981
"729",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,31.5,0.706161137440758
"730",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,36.6,0.725118483412322
